"fs_orleans" "g_faust" "g_iphigenia"
"versöhnt" 0.0154828720727695 0.00323007849090733 0.0131173345576179
"vertraut" 0.00774143603638475 0.00646015698181466 0.0196760018364268
"verwandelt" 0.0232243081091542 0 0.00655866727880895
"verzeiht" 0 0.0226105494363513 0
"verzweiflung" 0.0154828720727695 0.00646015698181466 0.00655866727880895
"volke" 0.00387071801819237 0.00646015698181466 0.0262346691152358
"volkes" 0.0116121540545771 0.00646015698181466 0.0131173345576179
"wären" 0.00774143603638475 0.0161503924545366 0
"wars" 0.0270950261273466 0 0
"weine" 0.00387071801819237 0.0161503924545366 0.00655866727880895
"welchen" 0.00387071801819237 0.0129203139636293 0.0131173345576179
"werdet" 0.0116121540545771 0.00969023547272199 0.00655866727880895
"wink" 0.00387071801819237 0.00323007849090733 0.0327933363940447
"wissenschaft" 0.00387071801819237 0.019380470945444 0
"wonne" 0.00387071801819237 0.019380470945444 0
"wut" 0.0270950261273466 0 0
"zarten" 0.00387071801819237 0.0129203139636293 0.0131173345576179
"zeigen" 0.0193535900909619 0.00646015698181466 0
"zog" 0.00774143603638475 0.0129203139636293 0.00655866727880895
"adern" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"angst" 0.00774143603638475 0.0129203139636293 0
"bedarf" 0.00387071801819237 0.00323007849090733 0.0262346691152358
"begegnet" 0.0116121540545771 0 0.0196760018364268
"begehrt" 0.00387071801819237 0.0129203139636293 0.00655866727880895
"begier" 0.00387071801819237 0.00323007849090733 0.0262346691152358
"bereiten" 0.0116121540545771 0.00646015698181466 0.00655866727880895
"bergen" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"besiegt" 0.0193535900909619 0.00323007849090733 0
"betrachtet" 0.0232243081091542 0 0
"betrug" 0 0.00646015698181466 0.0262346691152358
"bette" 0.00387071801819237 0.00323007849090733 0.0262346691152358
"bewahrt" 0.00774143603638475 0 0.0262346691152358
"bewegen" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"bezwungen" 0.0232243081091542 0 0
"bins" 0.0232243081091542 0 0
"brachte" 0 0.00323007849090733 0.0327933363940447
"breiten" 0.00387071801819237 0.0161503924545366 0
"bruders" 0 0 0.0393520036728537
"bund" 0.0154828720727695 0.00646015698181466 0
"bunten" 0 0.0161503924545366 0.00655866727880895
"bürger" 0.0116121540545771 0.00969023547272199 0
"christ" 0 0.019380470945444 0
"daran" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"deckt" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"ding" 0 0.019380470945444 0
"dom" 0.0116121540545771 0.00969023547272199 0
"dünkt" 0 0.00969023547272199 0.0196760018364268
"eher" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"einige" 0.0154828720727695 0.00646015698181466 0
"einst" 0.00387071801819237 0.0161503924545366 0
"eitel" 0.0116121540545771 0 0.0196760018364268
"enden" 0.00774143603638475 0.00323007849090733 0.0196760018364268
"engen" 0 0.019380470945444 0
"entreißt" 0.0232243081091542 0 0
"ergetzen" 0 0.019380470945444 0
"ergriffen" 0.0116121540545771 0 0.0196760018364268
"erkenn" 0.0193535900909619 0.00323007849090733 0
"ernsten" 0.00387071801819237 0.0129203139636293 0.00655866727880895
"ertragen" 0.0232243081091542 0 0
"erwarte" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"etienne" 0.0232243081091542 0 0
"fassend" 0.0154828720727695 0.00646015698181466 0
"feindlich" 0.0154828720727695 0 0.0131173345576179
"fesseln" 0.0116121540545771 0.00646015698181466 0.00655866727880895
"freie" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"freundschaft" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"friede" 0.0232243081091542 0 0
"frohen" 0.00774143603638475 0.00323007849090733 0.0196760018364268
"führte" 0.0116121540545771 0.00323007849090733 0.0131173345576179
"fürwahr" 0 0.019380470945444 0
"g" 0 0.00323007849090733 0.0327933363940447
"gabst" 0 0.0161503924545366 0.00655866727880895
"gast" 0 0.00969023547272199 0.0196760018364268
"gäste" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"gebietet" 0.00387071801819237 0 0.0327933363940447
"gefaßt" 0.0116121540545771 0.00646015698181466 0.00655866727880895
"gefunden" 0.0116121540545771 0.00323007849090733 0.0131173345576179
"gegenüber" 0.0116121540545771 0 0.0196760018364268
"gehe" 0.00387071801819237 0.0129203139636293 0.00655866727880895
"geheilt" 0.00387071801819237 0.00323007849090733 0.0262346691152358
"geheimnisvoll" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"geistern" 0 0.019380470945444 0
"geistes" 0.00387071801819237 0.0161503924545366 0
"gekleidet" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"gelehrt" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"geleit" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"gemacht" 0.00774143603638475 0.0129203139636293 0
"geschlagen" 0.0232243081091542 0 0
"geschwister" 0 0.00323007849090733 0.0327933363940447
"gesetzt" 0.0116121540545771 0.00969023547272199 0
"gestalten" 0.00387071801819237 0.00969023547272199 0.0131173345576179
"gethan" 0 0 0.0393520036728537
"gewendet" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"glaubst" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"grimmig" 0.00774143603638475 0 0.0262346691152358
"großes" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"gunst" 0.00387071801819237 0.0161503924545366 0
"hain" 0 0 0.0393520036728537
"hals" 0.00774143603638475 0.0129203139636293 0
"heilgen" 0.0232243081091542 0 0
"heiligthum" 0 0 0.0393520036728537
"heißen" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"helm" 0.0232243081091542 0 0
"herde" 0.0193535900909619 0.00323007849090733 0
"herrliche" 0.00774143603638475 0.0129203139636293 0
"herrlichkeit" 0.0154828720727695 0.00646015698181466 0
"herzens" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"hintergrund" 0.0232243081091542 0 0
"höchste" 0.0154828720727695 0.00646015698181466 0
"hoffen" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"holdes" 0 0.0129203139636293 0.0131173345576179
"irrtum" 0.0116121540545771 0.00969023547272199 0
"jauchzend" 0.0116121540545771 0.00646015698181466 0.00655866727880895
"jeglicher" 0 0.00323007849090733 0.0327933363940447
"jüngling" 0.00387071801819237 0.00323007849090733 0.0262346691152358
"kalt" 0.00387071801819237 0.0161503924545366 0
"kerker" 0.00387071801819237 0.0161503924545366 0
"klang" 0 0.019380470945444 0
"klarheit" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"klingt" 0 0.0161503924545366 0.00655866727880895
"königliche" 0.0232243081091542 0 0
"kühnen" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"künft" 0 0.0129203139636293 0.0131173345576179
"lampe" 0 0.019380470945444 0
"lande" 0.00774143603638475 0 0.0262346691152358
"landes" 0.0193535900909619 0.00323007849090733 0
"lauter" 0.0116121540545771 0.00323007849090733 0.0131173345576179
"legen" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"lehrt" 0.00387071801819237 0.00969023547272199 0.0131173345576179
"leid" 0 0.019380470945444 0
"lernt" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"leuchtet" 0.00387071801819237 0.0129203139636293 0.00655866727880895
"leute" 0.00387071801819237 0.0161503924545366 0
"lord" 0.0232243081091542 0 0
"mancher" 0 0.0161503924545366 0.00655866727880895
"menschheit" 0.00387071801819237 0.0161503924545366 0
"mitleid" 0.0193535900909619 0 0.00655866727880895
"mittel" 0.00774143603638475 0.0129203139636293 0
"musik" 0.0193535900909619 0.00323007849090733 0
"nachbarin" 0 0.019380470945444 0
"nachdem" 0.0193535900909619 0.00323007849090733 0
"nehm" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"nimmermehr" 0.00387071801819237 0.0161503924545366 0
"öffnet" 0.0193535900909619 0 0.00655866727880895
"ordnung" 0.00387071801819237 0.0161503924545366 0
"pein" 0 0.019380470945444 0
"plagen" 0 0.019380470945444 0
"quelle" 0 0.00323007849090733 0.0327933363940447
"rasch" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"ratsherr" 0.0232243081091542 0 0
"rauben" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"regen" 0 0.0161503924545366 0.00655866727880895
"reiner" 0.0116121540545771 0.00323007849090733 0.0131173345576179
"rettend" 0.00774143603638475 0 0.0262346691152358
"riegel" 0 0.019380470945444 0
"riß" 0.00774143603638475 0 0.0262346691152358
"rufen" 0.00774143603638475 0.00323007849090733 0.0196760018364268
"rüstung" 0.0232243081091542 0 0
"schaff" 0 0.0161503924545366 0.00655866727880895
"schauspiel" 0 0.0129203139636293 0.0131173345576179
"schließen" 0.0116121540545771 0.00969023547272199 0
"schnellen" 0.00774143603638475 0.00323007849090733 0.0196760018364268
"schrein" 0 0.019380470945444 0
"schritte" 0.0116121540545771 0.00969023547272199 0
"schweigen" 0.0193535900909619 0 0.00655866727880895
"sechster" 0.0193535900909619 0 0.00655866727880895
"sehnen" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"seitdem" 0.0116121540545771 0 0.0196760018364268
"sende" 0.0193535900909619 0 0.00655866727880895
"sobald" 0.0116121540545771 0.00969023547272199 0
"spaß" 0 0.019380470945444 0
"spät" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"spiegel" 0 0.019380470945444 0
"städte" 0.0232243081091542 0 0
"stamm" 0.0154828720727695 0 0.0131173345576179
"steckt" 0.00774143603638475 0.0129203139636293 0
"stehst" 0.00387071801819237 0.00969023547272199 0.0131173345576179
"steigen" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"stelle" 0 0.0161503924545366 0.00655866727880895
"stern" 0.00387071801819237 0.00969023547272199 0.0131173345576179
"stillschweigen" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"strenge" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"strömen" 0.00774143603638475 0.00323007849090733 0.0196760018364268
"strömt" 0.0116121540545771 0.00969023547272199 0
"stuhl" 0.0116121540545771 0.00646015698181466 0.00655866727880895
"stumm" 0.00387071801819237 0.00969023547272199 0.0131173345576179
"such" 0 0.00969023547272199 0.0196760018364268
"süßen" 0 0.0161503924545366 0.00655866727880895
"süßer" 0.0116121540545771 0.00969023547272199 0
"tagen" 0.00387071801819237 0.0129203139636293 0.00655866727880895
"tanz" 0.00387071801819237 0.0161503924545366 0
"tät" 0 0.019380470945444 0
"tauris" 0 0 0.0393520036728537
"teilen" 0.0193535900909619 0.00323007849090733 0
"tisch" 0 0.0129203139636293 0.0131173345576179
"treffen" 0.0232243081091542 0 0
"troja" 0 0 0.0393520036728537
"übergeben" 0.00774143603638475 0.0129203139636293 0
"unrecht" 0.0116121540545771 0.00323007849090733 0.0131173345576179
"verfluchte" 0.00774143603638475 0.0129203139636293 0
"vergessen" 0.00387071801819237 0.00969023547272199 0.0131173345576179
"verlangt" 0.0116121540545771 0 0.0196760018364268
"verläßt" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"versöhnen" 0.0232243081091542 0 0
"vertrauen" 0.00387071801819237 0.00646015698181466 0.0196760018364268
"vertraun" 0.00774143603638475 0 0.0262346691152358
"vollendet" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"voraus" 0.00387071801819237 0.00969023547272199 0.0131173345576179
"wahrlich" 0 0.019380470945444 0
"weibe" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"weiber" 0 0.019380470945444 0
"weichen" 0.0154828720727695 0.00646015698181466 0
"weite" 0.0116121540545771 0.00646015698181466 0.00655866727880895
"wen" 0.0116121540545771 0.00969023547272199 0
"werfen" 0.0193535900909619 0.00323007849090733 0
"wiedersehn" 0.00774143603638475 0.00969023547272199 0.00655866727880895
"wille" 0.00774143603638475 0 0.0262346691152358
"wind" 0 0.00646015698181466 0.0262346691152358
"wohnen" 0.0154828720727695 0.00323007849090733 0.00655866727880895
"wohnung" 0 0 0.0393520036728537
"würdig" 0.0116121540545771 0.00646015698181466 0.00655866727880895
"zauberin" 0.0232243081091542 0 0
"zunge" 0.00774143603638475 0.00646015698181466 0.0131173345576179
"zweiten" 0.00387071801819237 0.0129203139636293 0.00655866727880895
"abend" 0 0.0161503924545366 0
"achter" 0.0193535900909619 0 0
"agamemnons" 0 0 0.0327933363940447
"anfang" 0 0.0161503924545366 0
"ankunft" 0.00387071801819237 0 0.0262346691152358
"antworte" 0.0116121540545771 0 0.0131173345576179
"armes" 0.00387071801819237 0.0129203139636293 0
"asche" 0.00774143603638475 0 0.0196760018364268
"aug" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"augenblicke" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"bat" 0 0.00323007849090733 0.0262346691152358
"begraben" 0.00774143603638475 0.00969023547272199 0
"bekannt" 0.00387071801819237 0.00969023547272199 0.00655866727880895
"bequemen" 0 0.0161503924545366 0
"beschämt" 0 0.00646015698181466 0.0196760018364268
"beschlossen" 0.0116121540545771 0 0.0131173345576179
"blickt" 0.0116121540545771 0.00646015698181466 0
"blutge" 0.0193535900909619 0 0
"bock" 0 0.0161503924545366 0
"brach" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"brauchen" 0.00387071801819237 0.00646015698181466 0.0131173345576179
"breit" 0 0.0161503924545366 0
"bring" 0.00387071801819237 0.0129203139636293 0
"busens" 0.00774143603638475 0 0.0196760018364268
"büßen" 0.00387071801819237 0.0129203139636293 0
"chorus" 0 0.0161503924545366 0
"dient" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"direktor" 0 0.0161503924545366 0
"dirne" 0 0.0161503924545366 0
"doppelt" 0 0.00323007849090733 0.0262346691152358
"drängen" 0.0116121540545771 0.00646015698181466 0
"drauf" 0.0116121540545771 0.00646015698181466 0
"dringen" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"dringend" 0.00774143603638475 0 0.0196760018364268
"drückt" 0.00387071801819237 0.00646015698181466 0.0131173345576179
"edelm" 0.0193535900909619 0 0
"edles" 0.0193535900909619 0 0
"eigner" 0 0.0161503924545366 0
"eignes" 0.0154828720727695 0 0.00655866727880895
"einander" 0.00774143603638475 0.00323007849090733 0.0131173345576179
"eng" 0 0.0129203139636293 0.00655866727880895
"entbehren" 0.00387071801819237 0.0129203139636293 0
"erfreut" 0.00387071801819237 0.00646015698181466 0.0131173345576179
"ergeben" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"erhalten" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"erkannt" 0.00387071801819237 0.00646015698181466 0.0131173345576179
"erkennst" 0.00387071801819237 0.00969023547272199 0.00655866727880895
"erlaubt" 0.00387071801819237 0.00969023547272199 0.00655866727880895
"erreicht" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"erscheinen" 0.00774143603638475 0.00969023547272199 0
"erschien" 0.0154828720727695 0.00323007849090733 0
"ewigen" 0 0.00646015698181466 0.0196760018364268
"fahrt" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"falle" 0.00774143603638475 0.00323007849090733 0.0131173345576179
"falschen" 0.00774143603638475 0.00323007849090733 0.0131173345576179
"fangen" 0.00387071801819237 0.0129203139636293 0
"faß" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"fechten" 0.0193535900909619 0 0
"fehlen" 0.00387071801819237 0.0129203139636293 0
"feinden" 0.0154828720727695 0 0.00655866727880895
"feindes" 0.00774143603638475 0 0.0196760018364268
"fing" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"flieh" 0.0154828720727695 0.00323007849090733 0
"floh" 0 0.0161503924545366 0
"flut" 0.0116121540545771 0.00646015698181466 0
"folg" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"frage" 0.00774143603638475 0.00969023547272199 0
"frist" 0.00774143603638475 0.00323007849090733 0.0131173345576179
"frohe" 0.00387071801819237 0 0.0262346691152358
"fromm" 0.00387071801819237 0.00969023547272199 0.00655866727880895
"fürcht" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"fürchtet" 0.0154828720727695 0 0.00655866727880895
"geb" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"gebe" 0 0.00646015698181466 0.0196760018364268
"gebet" 0.00774143603638475 0.00323007849090733 0.0131173345576179
"gefährten" 0 0.00323007849090733 0.0262346691152358
"gefällig" 0 0.00969023547272199 0.0131173345576179
"gefangnen" 0.00387071801819237 0 0.0262346691152358
"gefühle" 0.00387071801819237 0.0129203139636293 0
"gegend" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"geheimniß" 0 0 0.0327933363940447
"gelegt" 0 0.00323007849090733 0.0262346691152358
"geliebte" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"genau" 0 0.0161503924545366 0
"genung" 0 0.0161503924545366 0
"geschenk" 0.0154828720727695 0.00323007849090733 0
"geschrieben" 0 0.0161503924545366 0
"gesehen" 0.00774143603638475 0.00969023547272199 0
"geselle" 0 0.00969023547272199 0.0131173345576179
"gesendet" 0.0193535900909619 0 0
"gewähren" 0 0.00323007849090733 0.0262346691152358
"gewaltig" 0 0.00323007849090733 0.0262346691152358
"gewaltsam" 0.00774143603638475 0.00646015698181466 0.00655866727880895
"gewöhnlich" 0 0.0161503924545366 0
"gewöhnt" 0 0.00969023547272199 0.0131173345576179
"gleichen" 0.00387071801819237 0.00323007849090733 0.0196760018364268
"glocken" 0.0154828720727695 0.00323007849090733 0
"glüht" 0.00774143603638475 0.00969023547272199 0
"gram" 0.00774143603638475 0.00323007849090733 0.0131173345576179
"grausam" 0.0116121540545771 0.00323007849090733 0.00655866727880895
"gretchens" 0 0.0161503924545366 0
"grimm" 0 0.00646015698181466 0.0196760018364268
"größten" 0.00774143603638475 0.00323007849090733 0.0131173345576179
